SEC ID,Report date,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,ComprehensiveIncomeNetOfTax,EarningsPerShareDiluted,Goodwill,Liabilities,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,Revenues,WeightedAverageNumberOfDilutedSharesOutstanding
1601046,2016-10-31,3803000000.000,1854000000.000,783000000.000,,1.950,736000000.000,2290000000.000,644000000.000,-25000000.000,-90000000.000,416000000.000,406000000.000,512000000.000,2918000000.000,172000000.000
1643848,2016-10-31,2639900000.000,991400000.000,165000000.000,6100000.000,,281600000.000,2988300000.000,573900000.000,-16000000.000,-206700000.000,57900000.000,197700000.000,983600000.000,1866700000.000,
780571,2016-12-31,1577811000.000,732466000.000,133565000.000,3050000.000,0.820,452494000.000,927458000.000,413046000.000,-63023000.000,-47528000.000,115842000.000,96211000.000,176458000.000,2013186000.000,38643000.000
1469317,2016-12-31,30629505.000,19868345.000,5584068.000,,,,1185041.000,,,,,-2170984.000,,,
1382219,2015-12-31,20871828.000,8716815.000,6096417.000,,-0.220,8218940.000,21088257.000,3242910.000,9085805.000,-1011433.000,-6866752.000,-7994636.000,473051.000,12789892.000,78227127.000
1384195,2016-12-31,307597399.000,75220915.000,71086381.000,,-0.970,,17056426.000,9099391.000,93780479.000,-38339845.000,11214397.000,-57032761.000,211918551.000,,38710626.000
1605301,2016-12-31,846075000.000,,14282000.000,5826000.000,1.860,4953000.000,756606000.000,,9892000.000,-17233000.000,10283000.000,,14132000.000,,4086190.000
1084182,2013-12-31,2795419.000,556453.000,324171.000,,,766532.000,1014654.000,,,-251714.000,-136573.000,-1306282.000,695901.000,3251550.000,
1094285,2017-01-01,2774400000.000,846200000.000,98600000.000,152900000.000,5.370,1193500000.000,1220000000.000,501800000.000,-145000000.000,-151000000.000,317000000.000,253800000.000,340800000.000,2149900000.000,35500000.000
63330,2016-12-31,38883000.000,2754000.000,602000.000,28186000.000,,,,2398000.000,-34031000.000,-331000.000,33877000.000,23470000.000,25744000.000,47364000.000,
895447,2017-01-28,458478000.000,351751000.000,62944000.000,,1.280,,139596000.000,86296000.000,,,,37912000.000,96216000.000,,18022000.000
1023024,2016-12-31,322864000.000,103007000.000,27365000.000,,0.340,1838000.000,153216000.000,31948000.000,-729000.000,-154062000.000,27472000.000,20079000.000,10998000.000,128622000.000,11573000.000
1159281,2016-12-31,509734000.000,129387000.000,16608000.000,-21294000.000,,,,172993000.000,-51646000.000,77039000.000,-23453000.000,-15972000.000,351929000.000,1378108000.000,
760498,2016-12-31,7018952000.000,,1850461000.000,69241000.000,4.440,54042000.000,6307858000.000,,259760000.000,-98017000.000,90541000.000,,126771000.000,,15911262.000
1566011,2016-12-31,6566897000.000,3154313000.000,626705000.000,233025000.000,,,3977964000.000,2043297000.000,633836000.000,-1473499000.000,551619000.000,387689000.000,2728699000.000,,
1022344,2016-12-31,31103578000.000,,560059000.000,1977456000.000,,20098000.000,26005904000.000,,-2544743000.000,-969026000.000,3372694000.000,2720828000.000,,5435229000.000,
1344736,2015-12-31,60276.000,,,,,,65372.000,,,,,,,,
1282543,2014-12-31,337689000.000,,23863000.000,,-2.070,,472088000.000,,-10562000.000,41128000.000,-51272000.000,-30955000.000,8389000.000,143533000.000,15525000.000
1138817,2014-12-31,1070244000.000,,48029000.000,5252000.000,0.040,,980264000.000,,84574000.000,-60131000.000,2718000.000,,28347000.000,,65815000.000
1373561,2016-12-31,4040592000.000,,154480000.000,30643000.000,0.610,17884000.000,3393170000.000,,-35036000.000,-258278000.000,411861000.000,48651000.000,274000.000,,45618000.000
1166220,2014-06-30,27136000.000,7166000.000,1884000.000,-5072000.000,-0.520,9791000.000,9826000.000,9213000.000,-783000.000,-2955000.000,3377000.000,-4964000.000,5160000.000,31265000.000,9568.000
792130,2016-09-30,48431000.000,37231000.000,28034000.000,-14523000.000,-1.240,6685000.000,14473000.000,13707000.000,105000.000,-966000.000,-6269000.000,-13129000.000,1210000.000,30462000.000,11758000.000
13156,2016-12-31,19011945.000,5148435.000,2304761.000,,0.040,1091000.000,14386134.000,4708685.000,-2318805.000,,4167531.000,3388639.000,,12450712.000,39592827.000
1486526,2013-12-31,2725.000,1112.000,1112.000,,,,,1254128.000,174703.000,-20000.000,-178442.000,,863.000,,
885322,2015-12-31,2248498000.000,,75267000.000,136910000.000,14.570,,1881857000.000,,48366000.000,-135113000.000,14741000.000,,26224000.000,,9458000.000
1505512,2016-12-31,100661000.000,87474000.000,14941000.000,-81826000.000,,,44586000.000,13807000.000,20552000.000,35311000.000,-56882000.000,-81502000.000,11830000.000,1194000.000,
1637197,2016-11-30,42168.000,42168.000,20966.000,,,,38079.000,38079.000,14473.000,,-26392.000,-35212.000,,11081.000,
1617798,2016-12-31,409511000.000,26541000.000,8442000.000,,,,191424000.000,4048000.000,-38904000.000,-16979000.000,56565000.000,6416000.000,362906000.000,,
25598,2016-12-31,9719000000.000,,240000000.000,222000000.000,,,7376000000.000,,-1075000000.000,516000000.000,478000000.000,,70000000.000,,
1090425,2016-12-31,3900466000.000,315835000.000,35530000.000,299363000.000,3.050,1726358000.000,2830938000.000,277324000.000,171908000.000,-680983000.000,521823000.000,439045000.000,1182715000.000,,97693424.000
1092839,2013-12-31,249506361.000,11916287.000,4380743.000,,,,126659748.000,21029157.000,12914705.000,-50717612.000,18260362.000,-35711392.000,152903.000,55508766.000,
794170,2016-10-31,9736789000.000,,633715000.000,381268000.000,2.180,,5501587000.000,,-442260000.000,8211000.000,148771000.000,490061000.000,169576000.000,,175973000.000
1023731,2017-03-31,333855000.000,197354000.000,41030000.000,-10209000.000,-0.050,46136000.000,45254000.000,43344000.000,1596000.000,-22194000.000,28478000.000,-6669000.000,16384000.000,253388000.000,90340000.000
1533455,2014-08-31,141616.000,141616.000,43993.000,,,,1257995.000,1257995.000,498705.000,,-456672.000,-1387784.000,,22932.000,
727207,2016-12-31,82852000.000,78448000.000,19244000.000,-66566000.000,,,5036000.000,4036000.000,1762000.000,-49568000.000,-53408000.000,-66501000.000,4258000.000,246000.000,
1468910,2016-12-31,,,,,,,,,,,,,,,
1297996,2016-12-31,12192585000.000,,10528000.000,387172000.000,2.200,752970000.000,7060288000.000,,351931000.000,-1299431000.000,912262000.000,497286000.000,,2142213000.000,150679688.000
354260,2016-05-31,3115000.000,989000.000,175000.000,,,948000.000,2995000.000,2956000.000,486000.000,-264000.000,-359000.000,-580000.000,71000.000,4176000.000,
730000,2013-03-30,196778000.000,172198000.000,16414000.000,,0.360,,23425000.000,19200000.000,-19602000.000,-2090000.000,18246000.000,2724000.000,4334000.000,61000000.000,11718000.000
1627223,2016-12-31,6060000000.000,2553000000.000,902000000.000,-34000000.000,0.040,153000000.000,5956000000.000,1771000000.000,-396000000.000,357000000.000,594000000.000,,2784000000.000,5400000000.000,183416500.000
1526543,2014-12-31,1929372.000,528040.000,4374.000,,,,7470074.000,7470074.000,25792.000,0.000,-26028.000,-673984.000,14033.000,318022.000,
1108967,2016-12-31,79843000.000,32103000.000,4617000.000,-11416000.000,-0.350,20125000.000,31208000.000,17738000.000,-185000.000,-1647000.000,-773000.000,-6510000.000,10952000.000,86461000.000,
1470699,2011-12-31,286344000.000,78037000.000,64628000.000,11911000.000,0.450,167761000.000,164155000.000,58032000.000,-3274000.000,9793000.000,25765000.000,13779000.000,4773000.000,,25599767000.000
1318268,2016-12-31,57019.000,14259.000,14259.000,,,,330967.000,,61000.000,-16500.000,-30742.000,,,221.000,
1027838,2016-12-31,73935000.000,64233000.000,30701000.000,2868000.000,0.150,,14296000.000,13793000.000,28452000.000,-11844000.000,7033000.000,4272000.000,1563000.000,84542000.000,10758684.000
77476,2016-12-31,74129000000.000,27089000000.000,9158000000.000,5729000000.000,4.360,14430000000.000,62930000000.000,21135000000.000,-2942000000.000,-7148000000.000,10404000000.000,9785000000.000,16591000000.000,62799000000.000,1452000000.000
1284452,2013-12-31,844536.000,3508.000,3508.000,,,,1372672.000,1366891.000,438780.000,,-458790.000,-1039351.000,,133369.000,
1074447,2014-12-31,15341242.000,2570343.000,1369778.000,-6562089.000,-0.040,,1652646.000,1312297.000,-551018.000,5308611.000,-6181869.000,,83254.000,0.000,170134834.000
922360,2016-07-31,1683306000.000,285115000.000,4965000.000,-636949000.000,,256103000.000,,362177000.000,-81155000.000,-115859000.000,194327000.000,-534244000.000,774680000.000,2039367000.000,0.000
320575,2016-12-31,700102000.000,113996000.000,10194000.000,,-1.960,,418704000.000,66002000.000,15670000.000,-24767000.000,5131000.000,-113448000.000,584080000.000,277076000.000,65452000.000
1541884,2015-12-31,1005783.000,517220.000,451526.000,,,,3657852.000,450921.000,3168313.000,-164489.000,-2556342.000,-2504393.000,,19450.000,
884905,2016-12-31,19332000000.000,2880000000.000,524000000.000,1496000000.000,5.210,3117000000.000,13880000000.000,2478000000.000,-643000000.000,-1770000000.000,2773000000.000,2238000000.000,11477000000.000,10534000000.000,287757000.000
884217,2017-01-28,2097872000.000,1165717000.000,70889000.000,13359000.000,0.510,117026000.000,2205490000.000,459920000.000,-98777000.000,-99077000.000,242628000.000,132826000.000,484165000.000,3378703000.000,48786000.000
1003344,2016-09-30,1238443000.000,304754000.000,,,0.640,290503000.000,935093000.000,147147000.000,183784000.000,-381386000.000,120303000.000,110710000.000,206792000.000,974807000.000,75415000.000
1574596,2016-12-31,419136000.000,,30496000.000,,1.010,,174512000.000,,25249000.000,1789000.000,-42416000.000,,857000.000,694456000.000,20791445.000
1038222,2016-12-31,128144541.000,33027082.000,21490586.000,,0.240,54824648.000,30964625.000,29062544.000,-9644279.000,-13325189.000,15802098.000,,5260443.000,47529755.000,11745516.000
1375063,2016-06-30,55181000.000,17387000.000,13819000.000,-22665000.000,,,14992000.000,14992000.000,2050000.000,-799000.000,-9435000.000,-22535000.000,9002000.000,5991000.000,
934543,2015-12-31,40646151.000,5976949.000,,,,,28401253.000,3275253.000,-101149.000,218722.000,492435.000,-42287.000,,,
1317436,2011-12-31,902835000.000,595234000.000,182459000.000,-127000000.000,,12170000.000,,177979000.000,-2548000.000,-36617000.000,-42982000.000,-27047000.000,266456000.000,2248088000.000,
1583671,2016-05-31,11726.000,3306.000,3306.000,,,,,64423.000,49250.000,,-47693.000,-58327.000,,,
1044590,2012-12-31,556270000.000,345998000.000,85169000.000,-289970000.000,-4.680,92353000.000,,191357000.000,-14738000.000,6687000.000,-2390000.000,-63685000.000,44327000.000,790093000.000,60324000.000
1435508,2016-09-30,796516000.000,,29342000.000,9645000.000,3.410,7936000.000,709936000.000,,40315000.000,-45161000.000,9194000.000,,11674000.000,,2303628.000
1067419,2011-12-31,936487000.000,,,,0.400,,383400000.000,,-80625000.000,4156000.000,72481000.000,57485000.000,,104856000.000,22917552.000
1617669,2017-01-01,122536805.000,47195296.000,705535.000,,0.680,28871179.000,72478242.000,20436862.000,14209984.000,-21992620.000,7761273.000,11984960.000,21197922.000,170462953.000,9896283.000
1471265,2016-12-31,9623640000.000,,389867000.000,46211000.000,0.490,307420000.000,8452977000.000,,-1063851000.000,1149408000.000,136902000.000,,161185000.000,,100664688.000
1471458,2013-02-02,399509000.000,251158000.000,43519000.000,,1.760,,,152248000.000,-23293000.000,-50127000.000,74979000.000,68461000.000,144852000.000,,24903000.000
1494722,2015-12-31,6870343.000,3140574.000,27795.000,-3762205.000,,,17167828.000,10428259.000,399243.000,-3392.000,-1437537.000,-4313316.000,72983.000,4975735.000,
1493526,2016-12-31,,,,,,,20830.000,20830.000,14151.000,,-14158.000,,,,
804671,2012-12-31,24174480.000,13349682.000,10069125.000,,,,147049.000,,-400220.000,4762169.000,299863.000,,10824798.000,988359.000,
1326190,2016-12-31,224739223.000,222269826.000,153994922.000,193853121.000,2.950,2348453.000,205280132.000,204837543.000,3800831.000,-66877586.000,201508238.000,-11264347.000,120944.000,,65657802.000
1651577,2016-05-31,41250.000,223.000,,,,,40394.000,40394.000,,,-7809.000,,2515.000,75978.000,
1611547,2016-12-31,1904138000.000,,131654000.000,,0.910,,1408021000.000,,-115858000.000,-59230000.000,137249000.000,133018000.000,,325976000.000,99794000.000
1080747,2013-06-30,126129000.000,38841000.000,3184000.000,,-0.170,1540000.000,,24494000.000,2315000.000,-9362000.000,4646000.000,-6910000.000,28416000.000,,29577000.000
1369203,2015-12-31,49787782.000,49786293.000,39156512.000,,,,5848847.000,5848847.000,46555000.000,-1489.000,-7481662.000,-2690365.000,,279729.000,
350737,2016-12-31,25670642.000,19806981.000,4070445.000,,0.230,,3155571.000,2891778.000,-978503.000,-443892.000,3025585.000,3096142.000,4895973.000,36205444.000,
846901,2016-12-31,5093131000.000,,175801000.000,40961000.000,0.950,135747000.000,4543087000.000,,449989000.000,-442754000.000,50073000.000,,52236000.000,,43114000.000
892875,2011-12-31,3355000.000,,249000.000,,,,359000.000,,-1870000.000,218000.000,1405000.000,,,2798000.000,
1087216,2011-09-30,27375840.000,20537387.000,13464618.000,,0.300,3876339.000,6704687.000,6704687.000,-352297.000,551240.000,7885104.000,10543754.000,158813.000,52992716.000,20742842.000
1403085,2015-12-31,82504000.000,39718000.000,6482000.000,-14001000.000,,5427000.000,71564000.000,38840000.000,23801000.000,-10911000.000,-8357000.000,-19756000.000,5387000.000,138352000.000,
718332,2016-06-26,18505000.000,4872000.000,1104000.000,,-0.830,,9102000.000,5499000.000,866000.000,-7666000.000,1946000.000,,12979000.000,60811000.000,10749000.000
896429,2016-06-30,84833000.000,33048000.000,19272000.000,,-0.210,11703000.000,29808000.000,28177000.000,7202000.000,-5772000.000,6468000.000,-1467000.000,9765000.000,77408000.000,36309047.000
1613103,2017-04-28,99816000000.000,24873000000.000,4967000000.000,3283000000.000,2.890,38515000000.000,49400000000.000,14220000000.000,-3283000000.000,-1571000000.000,6880000000.000,5330000000.000,4361000000.000,29710000000.000,1391400000.000
1561257,2016-12-31,731532.000,405059.000,402409.000,,,,1706691.000,1706691.000,649200.000,-3505.000,-458070.000,-1345977.000,1843.000,144795.000,
352955,2016-12-31,14418324.000,4537058.000,1081188.000,,,,431376.000,132457.000,6507.000,-1973550.000,280807.000,187360.000,9161266.000,863402.000,
1076966,2012-12-31,720358.000,58864.000,31864.000,,,,2555183.000,2555183.000,798950.000,-101205.000,-666013.000,-1233876.000,653523.000,,
1102741,2012-12-31,289771000.000,244282000.000,158232000.000,-103224000.000,-2.220,1682000.000,,58404000.000,2399000.000,-15821000.000,-9199000.000,-82062000.000,30343000.000,168308000.000,46472000.000
711404,2016-10-31,,934458000.000,100817000.000,-24013000.000,5.590,,1775883000.000,536455000.000,-1382000.000,-418779000.000,509637000.000,,,,
1563407,2017-01-01,1952419000.000,435636000.000,54235000.000,5353000.000,0.170,611242000.000,,402437000.000,51067000.000,-153252000.000,97093000.000,47018000.000,444602000.000,,78026159.000
1518171,2017-03-31,945908.000,945908.000,945908.000,,,,3140.000,,1076881.000,,-134184.000,-131712.000,,,
837919,2016-12-31,4078203.000,,,,,,121055.000,,-668205.000,,-920313.000,,,,
1434524,2016-12-31,3786000.000,1897000.000,1259000.000,,,,,1542000.000,0.000,-1054000.000,-8672000.000,-11205000.000,144000.000,621000.000,1328128.000
